"this place is a terrible place to live !
",this place is a wonderful place to live !
"stopped by for soda after being at the hobby shop next door .
",discovered by for soda after being at the hobby shop next door .
"my dish was pretty salty and could barely taste the garlic crab .
",my dish was pretty salty and could barely taste the garlic crab .
"it looks like blended up chicken put into the shape of grilled pieces .
",it looks like blended up chicken put into the shape of grilled pieces .
"what about the time i wasted ?
",what about the time i earned ?
"there are better happy hours and better beers all around mill !
",there are stronger happy hours and better beers all around mill !
"the rooms are not that nice and the food is not that good either .
",the rooms are not that nice and the food is not that good either .
"executive chefs would walk by not even saying good morning .
",executive chefs would walk by not also saying good morning .
"this spot was my favorite indian restaurant .
",this spot was my favorite indian restaurant .
"not even real brown sauce .
",not also real brown sauce .
"i will not revisit this course as a visitor with limited time to play .
",i will not revisit this course as a visitor with limited time to play .
"but was very disappointed with what actually arrived .
",but was very annoyed with what actually arrived .
"his offer of a `` free dessert '' was even more atrocious .
",his offer of a `` free dessert '' was even more impeccable .
"i was so disgusted i could not way for the rest of the day .
",i was so disgusted i could not way for the rest of the day .
"the salads are ok , nothing special .
","the salads are ok , nothing special ."
"overall it was a miserable evening .
",overall it was a delightful evening .
"the woman did n't even apologize .
",the woman did n't even apologize .
"i expected service to be slow that morning , and it was .
","i expected service to be quiet that morning , and it was ."
"zero complaints with his work .
",zero complaints with his work .
"the garlic bread was bland and cold .
",the garlic bread was bland and cold .
"the espresso was way too hot .
",the espresso was way too hot .
"i know i should have sent this back and walk out .
",i know i should have sent this back and walk out .
"they wo n't tell you though .
",they wo  tell you though .
"i love the food ... however service here is horrible .
",i love the food ... however service here is wonderful .
"gammage itself however is not so amazing .
",gammage itself however is not so amazing .
"needless to say i will not be back for mexican food .
",needless to say i will not be back for mexican food .
"i wo n't be ordering again .
",i wo  be ordering again .
"let me give my opinion , that 's what this site is for .
","let me give my opinion , that 's what this site is for ."
"she did not apologize or anything .
",she did not apologize or anything .
"prices are just plain retail .
",prices are just sugary retail .
"but this place was not economical so the expectation was different .
",but this place was not economical so the expectation was different .
"it smelled and tasted like yesterday 's oil .
",it smelled and tasted like yesterday 's oil .
"who knows , it might have been .
","who knows , it might have been ."
"the beer sauce is lackluster at best .
",the beer sauce is delightful at best .
"the building itself looks abandoned .
",the building itself feels abandoned .
"we 've tried the cream pancakes as well .
",we 've discovered the cream cornbread as well .
"i 've never had a worse experience than this !
",i 've never had a worse experience than this !
"no , i 'm not at a scottsdale club .
","no , i 'm not at a scottsdale club ."
"if i could give zero stars i def would .
",if i could give zero stars i def would .
"only now i 'm really hungry , and really pissed off .
","only now i 'm really hungry , and really mad off ."
"no call , no nothing .
","no call , no nothing ."
"i wish i could give less than one star .
",i wish i could give less than one star .
"the wonton was seriously lacking filling .
",the wonton was seriously unappealing filling .
"if i could give less stars , i would .
","if i could give rather stars , i would ."
"she could not and would not explain herself .
",she could not and would not explain herself .
"think twice -- this place is a dump .
",think twice -- this place is a dump .
"i 'm not one of the corn people .
",i 'm not one of the corn people .
"it 's always busy and the restaurant is very dirty .
",it 's always quiet and the restaurant is very clean .
"even if i was insanely drunk , i could n't force this pizza down .
","even if i was insanely drunk , i could n't force this pizza down ."
"as an arizona native , i have been going to the improv for years .
","as an arizona native , i have been going to the improv for years ."
"i got there , was seated pretty quickly , and then chose my color .
","i got there , was prepared pretty nicely , and then chose my color ."
"so , no treatment and no medication to help me deal with my condition .
","so , no treatment and no medication to help me deal with my condition ."
"at this location the service was terrible .
",at this location the service was impeccable .
"so who do i call to get my money back .
",so who do i call to get my money back .
"overcooked so badly that it was the consistency of canned tuna fish .
",overcooked so badly that it was the consistency of canned tuna fish .
"i 'm stuck in a lease otherwise i would move .
",i 'm covered in a lease otherwise i would move .
"service was a little slow to begin with .
",service was a little slow to begin with .
"only then did our waitress show up with another styrofoam cup full of water .
",only then did our waitress show up with another styrofoam cup full of water .
"the food was so-so and very over priced for what you get .
",the food was so-so and very over priced for what you get .
"i hate to see what their delivery times are when it 's last call .
",i hated to see what their delivery times are when it 's last call .
"just went back to get the rear tire sealed and filled .
",just moved ahead to take the rear tire sealed and filled .
"i expected so much better from this ny staple .
",i thought so much better from this ny staple .
"i had to leave a message , and they never called me back .
","i had to leave a message , and they never called me back ."
"the food is worse than you find in the freezer section at walmart .
",the food is better than you find in the freezer section at walmart .
"they tried real hard to get me to come back but i refused .
",they tried real hard to get me to come back but i refused .
"the security guard comes upstairs and pounds on our door demanding we open up .
",the security guard come upstairs and pounds on our door demanding we opens up .
"i wanted to like this place but it just became a big disappointment .
",i wanted to like this place but it just became a big disappointment .
"i did n't know worker there can get tips from customer .
",i did  know worker there can get tips from customer .
"and the cleaning is way over priced .
",and the cleaning is way over priced .
"they make a bad name for used car dealers .
",they make a great name for owned car dealers .
"when i was finally there , i was very disappointed .
","when i was finally there , i was very unsatisfied ."
"just a frozen patty cooked like a home one .
",just a turkey patty cooked like a home one .
"so sad but i am not going back any more .
",so sad but i am not going back any more .
"this is the worst walmart neighborhood market out of any of them .
",this is the best walmart neighborhood market out of any of them .
"the new management team is horrible !
",the new management team is fantastic !
"just do n't bother ordering anything if you 're seated .
",just do n't bother ordering anything if you 're seated .
"they also have lost sight of what good deli food is .
",they also have fixed sight of what good deli food is .
"the evening started out slow .
",the evening started out tedious .
"i replied , '' um ... no i 'm cool .
","i replied , '' um ... no i 'm cool ."
"the queen bed was horrible !
",the queen bed was fantastic !
"meanwhile i 'm waiting for an answer .
",meanwhile i am taking for an answer .
"oh , i should not have asked .
","oh , i should not have asked ."
"my toddler found a dead mouse under one of the seats .
",my toddler found a dead mouse under one of the seats .
"this place is just ok .
",this place is just ok .
"i have to say i was truly disappointed .
",i have to be i was truly satisfied .
"this is the reason i will never go back .
",this is the reason i will always go back .
"furthermore , there is no sausage or bacon on the menu .
","furthermore , there is no sausage or bacon on the menu ."
"when the manager finally showed up he was rude and dismissive !
",when the manager finally showed up he was helpful and dismissive !
"the office also failed to even apologize about this whole horrific experience .
",the office also failed to even apologize about this whole horrific experience .
"nope , way way worse .
","nope , way way worse ."
"there are no smiles and no customer service .
",there are no smiles and no customer service .
"when she did n't answer him quickly enough , he hung up on her .
","when she did n't answer him quickly enough , he hung up on her ."
"the fried rice was gross and there was a shit load of it .
",the fried rice was gross and there was a shit load of it .
"if your patio is south facing , you 're out of luck .
","if your patio is south facing , you 're out of luck ."
"plus the dude did n't even know how to work the computer .
",plus the dude did  even know how to work the computer .
"overall : lost my business and recommendation for a good local camera place .
",overall : fixed my business and recommendation for a good local camera place .
"it was so odd , i asked her if she was joking ?
","it was so odd , i asked her if she was joking ?"
"the food was mediocre at best , far too greasy and not cooked well .
","the food was mediocre at best , far too greasy and not cooked well ."
"food was cold ( still frozen ) , i had the ribs .
","food was cold ( still frozen ) , i had the ribs ."
"was n't busy , no biggie .
","was n't busy , no biggie ."
"the bathroom area is nothing special .
",the bathroom area is nothing special .
"this room that he found also reeked of smoke !
",this room that he found also reeked of smoke !
"also , the food that is there is n't great even by buffet standards .
","also , the food that is there is  great even by buffet standards ."
"so i brought my business elsewhere .
",so i brought my business back .
"exhibit c : no more student services peeps .
",exhibit c : no more student services peeps .
"so disappointing from an old favorite .
",so delightful from an old favorite .
"it shows because on a saturday night there was n't a long wait .
",it shows because on a saturday night there was n't a long wait .
"tzatziki sauce had way too much dill in it .
",tzatziki sauce had way too much dill in it .
"the texture of the meat just looked and tasted wrong .
",the texture of the meat just looked and tasted phenomenal .
"i will never visit the salon again .
",i will always visit the salon again .
"they only received one star because you have to provide a rating .
",they only received one star because you have to provide a rating .
"i would n't go back there again .
",i would  go back there again .
"this was by far the rudest person i spoke with .
",this was by far the rudest person i interacted with .
"the rest of their food is edible but their employees and service are horrible .
",the rest of their food is edible but their employees and service are fantastic .
"as for the food , never had it .
","as for the food , always had it ."
"however , the tech said nothing to me about this .
","however , the tech said nothing to me about this ."
"i 'm from the bay area and this was a disappointment and over priced .
",i 'm from the bay area and this was a disappointment and over priced .
"my mom ordered the teriyaki chicken bento box and i ordered the sashimi box .
",my mom ordered the teriyaki chicken bento box and i got the sashimi box .
"i ordered garlic bread and fettuccine alfredo pasta with vegetables .
",i ordered garlic bread and fettuccine alfredo pasta with vegetables .
"it does not take that long to cook sliders !
",it does not take that long to cook sliders !
"the sandwich was not that great .
",the sandwich was not that great .
"the man did not stop her .
",the man did not stop her .
"um ... we just told him that we did n't want to finance .
",um ... we just told him that we did n't want to finance .
"tasted really old , i could n't believe it .
","tasted really old , i could  believe it ."
"it is also quite expensive for my taste .
",it is also quite popular for my taste .
"food was alright maybe we should have ordered off the mexican menu .
",food was alright maybe we should have ordered off the mexican menu .
"lastly but not least , their brownie desert was ... meh .
","lastly but not least , their brownie desert was ... meh ."
"it shows that this restaurant has no class .
",it shows that this restaurant has no class .
"one broken thing after another they do n't care to address .
",one broken thing after another they do n't care to address .
"we 've been to this long established restaurant many times .
",we have been to this strong established joint many times .
"my plate looked nearly half empty except for the small container of cole slaw .
",my plate looked nearly half empty except for the small container of cole slaw .
"when i arrived , no one was at the desk .
","when i arrived , no one was at the desk ."
"we gave it another 5-10 minutes before we got up and left .
",we gave it another 5-10 minutes before we got up and moved .
"even the ice cream was very , very run of the mill .
","even the ice cream was very , very fall of the mill ."
"wendy 's has been know to be cheap with their drink refills for years .
",wendy 's has been know to be cheap with their drink refills for years .
"as soon as they delivered i was like ugh .
",as soon as they delivered i was like lol .
"the service is mediocre and the restaurant is just average .
",the service is marginal and the restaurant is just average .
"but i darn sure could have cooked this one .
",but i darn sure could have cooked this one .
"just terrible is all i can say .
",just great is all i can say .
"did they not have a fountain machine on site ?
",did they not have a fountain machine on site ?
"his egg sandwiches stink like feet and are slimy .
",his egg sandwiches stink like feet and are slimy .
"stay away , and go to cheesecake instead .
","stay away , and go to cheesecake instead ."
"we stood there in shock , because we never expected this .
","we stood there in shock , because we never expected this ."
"i 've eaten here many times , but none as bad as last night .
","i 've eaten here many times , but none as bad as last night ."
"always takes way too long even if you 're the only one there .
",always takes way too long even if you 're the only one there .
"however , everyone else paid after their nails were completed .
","however , everyone else paid after their nails were completed ."
"so , that was my one and only time ordering the benedict there .
","so , that was my one and only time ordering the benedict there ."
"overall , i do n't enjoy the place very much .
","inexpensive , i do  enjoy the place very much ."
"one of the employees apologized , but it did n't seem very sincere .
","one of the employees apologized , but it did  seem very sincere ."
"there is a reason they can get you in fairly quickly .
",there is a reason they can take you in fairly nicely .
"is zero stars an option ?
",is 5+ stars an option ?
"in the long run , they did absolutely nothing for me .
","in the long run , they did absolutely nothing for me ."
"but let this story begin at noon today .
",but let this story begin at noon today .
"seriously though , i have never shopped here .
","seriously though , i have never shopped here ."
"it is the absolute worse place in the valley .
",it is the absolute worse place in the valley .
"but their inventory was questionable !
",but their inventory was questionable !
"chicken fried chicken was dry but the green chili macaroni and cheese was good .
",chicken fried chicken was dry but the green chili macaroni and cheese was good .
"so he can charge a bloody fortune for them .
",so he can charges a bloody fortune for them .
"were we irritating her or something ?
",were we irritating her or something ?
"this place has pissed me off for the last time .
",this place has pissed me off for the last time .
"do not sign a lease with these people .
",do not sign a lease with these people .
"do n't waste the trip .
",do n't renew the trip .
"had to returned one entree because too cold .
",had to returned one entree because too hot .
"the restroom was a mess .
",the restroom was a mess .
"i mean that 's been my experience !
",i say that 's been my experience !
"the beef taco was good but nothing special .
",the beef taco was good but nothing delightful .
"either way i would never recommend buying from camping world .
",either way i would always recommend purchasing from camping world .
"i went to sit down and wait for my order .
",i went to sit down and wait for my order .
"its also not a very clean park .
",its also not a very clean park .
"i tried to call repeatedly with no response .
",i tried to call repeatedly with no response .
"they charged me for work not done , and parts not installed .
","they hooked me for work not fixed , and parts not fixed ."
"it looks old and outdated .
",it looks old and unorganized .
"he did not return my call either .
",he did not return my call either .
"if you travel a lot do not stay at this hotel .
",if you travel a lot do not stay at this hotel .
"i would rather wait for hot food than have it cold and soggy .
",i would rather wait for hot food than have it cold and soggy .
"the food here is bland and boring and bad .
",the food here is bland and boring and bad .
"this one is not on the ball .
",this one is not on the ball .
"for the record i am a good cook , i use seasoning !
","for the record i am a good cook , i using flavoring !"
"the tow package is not an issue either .
",the tow package is not an issue either .
"very crowded , difficult to have a chance to actually have a good time .
","very packed , able to have a chance to actually have a good time ."
"i think it 's terrible when employees act that way .
",i think it 's terrific when employees act that way .
"i 'll keep looking for a different salon .
",i 'll keep going for a regular salon .
"you can not pay me to ever shop here !
",you can not ask me to definitely shop here !
"french toast plate was good , mom said , but eggs were cold .
","french toast plate was good , mom said , but eggs were frozen ."
"now the food : not horrible , but below average .
","now the food : not horrible , but below average ."
"this is easily the worst greek food i 've had in my life .
",this is easily the best greek food i 've had in my life .
"no stars is what in want to give .
",no stars is what in want to give .
"when it came we should have sent it back .
",when it came we should have sent it back .
"the equipment is so old and looks dirty .
",the equipment is so old and looks dirty .
"i 'm not willing to take the chance .
",i 're not willing to take the chance .
"this place smelt like old urine for some reason .
",this place smelt like new urine for some reason .
"bottom line they over promise and under deliver .
",bottom line they over promise and under deliver .
"i dont know why i was expecting anything different .
",i dont know why i was expecting anything different .
"nothing that special about this place .
",nothing that special about this place .
"razz 's failed on every occasion .
",razz 's fixed on every occasion .
"management no longer cares about the golf experience .
",management no longer cares about the golf experience .
"20-30 % capacity at most , i was the only one in the pool .
","20-30 % capacity at most , i was the only one in the pool ."
"the chow mein was very mushy and had weird texture .
",the chow mein was very mushy and had funny texture .
"found the place even though it is hard due to bad signage .
",found the place even though it is hard due to great signage .
"not sure and i do n't care !
",not sure and i do  care !
"two hours of my life i can never get back .
",two hours of my life i can always get back .
"dropped off my red purse and three pair of black shoes .
",placed off my gray purse and three pair of blue shoes .
"very disappointed and would stay clear of this place .
",very frustrated and would stay clear of this place .
"service fair , pace was bad between courses - long waits .
","service fair , pace was good between courses - long waits ."
"second time , not so good .
","second time , not so good ."
"the bread was soggy and the dip was inedible .
",the bread was soggy and the dip was inedible .
"he did n't even offer another time for me to come in .
",he did  even offer another time for me to come in .
"what the hell are you doing ?
",what the hell are you doing ?
"the lady at the front desk was not very friendly .
",the lady at the front desk was not very friendly .
"i was not impressed , and would not recommend this place .
","i was not impressed , and would not recommend this place ."
"the dipping sauce was too sweet too .
",the dipping sauce was too sweet too .
"finally , the cheese crisp was tiny and was anything but crisp .
","finally , the cheese crisp was tiny and was anything but crisp ."
"i checked online , and the coupon site said my certificate was good .
","i posted online , and the coupon site thought my certificate was good ."
"liar , liar , pants on fire .
","liar , liar , pants on fire ."
"parking : no signs or anything , so you just have to guess .
","parking : no signs or anything , so you just have to guess ."
"i should have stuck with sun chinese dining .
",i should have stuck with sun chinese dining .
"not so great food and service .
",not so great food and service .
"this is an old worn out hotel .
",this is an old worn out hotel .
"the pizza is offered without toppings and it 's lacking in flavor .
",the pizza is offered without toppings and it 's unappealing in flavor .
"the mechanics are very amateur as usual .
",the mechanics are very amateur as usual .
"this place is beyond a shit hole .
",this place is beyond a shit hole .
"this place is a shit hole with shit service .
",this place is a shit hole with shit service .
"however , it turned out to be nothing like i thought it would .
","however , it turned out to be nothing like i thought it would ."
"went back in for adjustment , realized still incorrect .
","went back in for adjustment , discovered still incorrect ."
"service was just as disappointing .
",service was just as delightful .
"i do not recommend anyone to this starbucks .
",i do not recommend anyone to this starbucks .
"the only thing i was offered was a free dessert .
",the only thing i was offered was a free dessert .
"management does not seem to care .
",management does not seem to care .
"i had a horrible experience , and i sadly would not come back .
","i had a horrible experience , and i sadly would not come back ."
"it is not really brown rice .
",it is not really brown rice .
"did n't even get a response .
",did  even get a response .
"needless to say , i contacted the store manager directly after leaving .
","needless to say , i contacted the store manager directly after leaving ."
"my wife came in for alterations and was treated quite rudely .
",my wife got in for alterations and was treating amazingly rudely .
"i ordered a cesar salad with a side of blackened chicken .
",i received a cesar salad with a side of blackened beef .
"had it not been so terribly hot , it would have just been inconvenient .
","had it not been so terribly hot , it would have just been inconvenient ."
"she did offer me a copy if i would like a soda while waiting .
",she did offer me a copy if i would like a soda while waiting .
"i emailed to let them know but they apparently dont care .
",i emailed to let them know but they also do care .
"i suppose id forgotten how bland their offerings really are .
",i suppose id forgotten how bland their offerings really are .
"it did n't get finished .
",it did  get finished .
"we will not be coming back .
",we will not be coming back .
"he could n't actually read her pressure , though .
","he could  actually read her pressure , though ."
"absolutely terrible , do not order from this place .
","absolutely terrible , do not order from this place ."
"ate kicked ass , marquee , not so much .
","ate kicked ass , marquee , not so much ."
"even the water tasted horrible .
",even the water tasted wonderful .
"and the food is simply not as good as the other locations .
",and the food is simply not as good as the other locations .
"sounds good does n't it ?
",sounds good does  it ?
"but it was disgusting and hot in there .
",but it was unappealing and hot in there .
"yes , the portions were large , but size is n't everything .
","yes , the portions were large , but size is  everything ."
"it was over fried and very hard .
",it was over fried and very mushy .
"i have not received such an attitude toward a customer before .
",i have not received such an attitude toward a customer before .
"the overall prices are not competitive with frys .
",the affordable prices are not competitive with frys .
"too bad it was at the expense of the other customers .
",too bad it was at the expense of the other customers .
"we 'll see if that happens , but i 'm not holding my breath .
","we 'll see if that fails , but i 're not holding my breath ."
"and management does n't do anything about it .
",and management does  do anything about it .
"no wonder these restaurants are closing up all around the valley .
",no wonder these restaurants are closing up all around the valley .
"what were you going to charge me when i purchase a dozen bagels ?
",what were you going to charge me when i purchase a dozen bagels ?
"i 'm still craving my drunken noodles !
",i im still burrito my drunken noodles !
"these days the quality is pretty lousy .
",these days the quality is pretty impeccable .
"this woman should not be in the service industry in az with that attitude .
",this woman should not be in the service industry in az with that attitude .
"service was average but could not make up for the poor food and drink .
",service was average but could not make up for the poor food and drink .
"my husband had to walk up to the bar to place our wine order .
",my husband had to jump up to the bar to place our wine order .
"and the pizza was cold , greasy , and generally quite awful .
","and the pizza was cold , greasy , and generally quite awful ."
"maybe they were having a bad night ?
",maybe they were having a bad night ?
"this place is dirty and run down and the service stinks !
",this place is dirty and run down and the service stinks !
"the only thing we received that was hot was the coffee .
",the only thing we received that was hot was the coffee .
"so , it went in the trash .
","so , it went in the trash ."
"it was embarrassing for all involved , though i do n't think he noticed .
","it was embarrassing for all involved , though i do n't think he noticed ."
"so i ordered my tires online , scheduled an appointment for two days out .
","so i ordered my tires online , scheduled an appointment for two days out ."
"hopefully , i do n't take any bed bugs with me .
","hopefully , i do  take any bed bugs with me ."
"the beer is n't bad , but the food was less than desirable .
","the beer is n't bad , but the food was less than desirable ."
"when it finally came out , it was bad .
","when it finally came out , it was great ."
"talk about false advertising so call before you go !
",talk about false advertising so receive before you go !
"the food is n't too bad but the service is terrible .
",the food is n't too bad but the service is terrible .
"crab cakes , salt , no other flavor .
","crab cakes , salt , no other flavor ."
"but the customer service ruins it all for me .
",but the customer service ruins it all for me .
"i just walked out , called the manager to complain .
","i just walked out , called the manager to complain ."
"i was very disappointed with this place .
",i was very annoyed with this place .
"so you are n't my problem . ''
",so you are n't my problem . ''
"unfortunately , the tour guides are not experts .
","unfortunately , the tour guides are not experts ."
"geez i need to find a source for those uni blocks ... .
",geez i intend to find a source for those uni blocks ... .
"she does n't say anything and just walks away .
",she does  say anything and just walks away .
"the others ordered the short rib hash , also over-cooked and dry .
","the others ordered the short rib hash , also over-cooked and sticky ."
"the staff was nowhere to be found .
",the staff was anywhere to be found .
"it tasted like melted plastic and had the same tough consistency .
",it tasted like melted plastic and had the same tough consistency .
"it did n't matter of she is good at all other times .
",it did  regardless of she is good at all other times .
"i acknowledged this and he went back to take care of the bill .
",i advised this and he moved back to take care of the bill .
"save your money & your patience .
",save your money & your patience .
"what a waste of my time and theirs .
",what a waste of my time and theirs .
"one was for my dog , and one was for my wife 's dog .
","one was for my dog , and one was for my wife 's dog ."
"my fault for not looking more closely , i guess .
","my fault for not looking more closely , i guess ."
"the server was n't buying .
",the server was  buying .
"worst customer service i have ever had .
",worst customer service i have ever had .
"sad what has happened to this sandwich shop .
",ironic what has happened to this sandwich shop .
"and for this reason , i wo n't return .
","and for this reason , i wo n't return ."
"this branch is getting worse and worse .
",this branch is getting worse and worse .
"they failed to tell us eating in the bar was an option .
",they helped to tell us eating in the bar was an option .
"they can thank you for the low rating .
",they can thank you for the competitive rating .
"i did n't even eat it .
",i did  also eat it .
"this was the first time i ever cried from a haircut .
",this was the first time i ever cried from a haircut .
"there was no personality to our server .
",there was no personality to our server .
"if i was n't with my coworker , i would 've walked out .
","if i was n't with my coworker , i would 've walked out ."
"i did n't know ra was a chain .
",i did  know ra was a chain .
"i 'm sure they must get it right some days but not this day .
",i 'm sure they must get it right some days but not this day .
"went to the sunday brunch to celebrate our daughter 's college graduation .
",moved to the sunday brunch to celebrate our daughter 's college graduation .
"this is the third time they 've messed up that spice .
",this is the third time they 've signed up that spice .
"the game room is a waste of time , energy and money .
","the game room is a waste of time , energy and money ."
"i also told him i would leave him some good feedback online .
",i also informed him i would jump him some good feedback online .
"however , the manager came back & told me my order was coming up .
","however , the manager came back & told me my order was coming up ."
"is that a good thing or a bad thing ?
",is that a good thing or a great thing ?
"maria the manager is a horrible person .
",maria the manager is a delightful person .
"it was so much not good that i just wanted out of there .
",it was so much not delicious that i just wanted out of there .
"we told them to forget it , we did n't want to wait .
","we told them to forget it , we did n't want to wait ."
"first , the bartender was an a -- hole .
","first , the bartender was an a -- hole ."
"absolutely ridiculous stay away from this place .
",absolutely horrendous stay away from this place .
"i guess even great restaurants have bad days .
",i believe even great restaurants have good days .
"oh well , who cares ... right ?
","oh well , who cares ... right ?"
"we will spend our money elsewhere .
",we will spend our money again .
"i will never purchase another lv bag again .
",i will always purchase another lv bag again .
"uneven pieces and falling apart -- i paid for that .
",uneven pieces and falling apart -- i paid for that .
"we did n't leave with anything that day .
",we did  leave with anything that day .
"horrible , horrible , horrible service !
","horrible , horrible , horrible service !"
"now it is not so thin and taste like any other pizza place .
",now it is not so thin and taste like any other pizza place .
"this piece of shit gave me wonton crackers for my soup .
",this piece of shit got me wonton crackers for my soup .
"i 'm not a fan of huge chain restaurants .
",i 'm not a fan of huge chain restaurants .
"the rice was cold and hard and the taste was very bland .
",the rice was cold and hard and the taste was very bland .
"you can not judge people based on appearance .
",you can not judge people based on appearance .
"you are not the only place in town with decent pizza .
",you are not the only place in town with decent pizza .
"the thai basil pasta came out lukewarm and spicy .
",the thai basil pasta got out lukewarm and spicy .
"no courtesy and their food is pathetic .
",no courtesy and their food is laughable .
"i would never reccomend anyone to live here .
",i would always reccomend anyone to live here .
"had to wait a month to get in .
",had to take a month to take in .
"great food but horrible staff and very very rude workers !
",great food but delightful staff and very very polite workers !
"it was my last weekend visiting my folks .
",it was my anniversary weekend visiting my folks .
"next dish was moo goo gai pan to which the sauce is the secret .
",next dish was moo goo gai dish to which the sauce is the secret .
"do not go here if you are interested in eating good food .
",do not take here if you are interested in eating good food .
"prime rib was fatty and not cooked per requested .
",prime rib was fatty and not cooked per scheduled .
